"task"	"profile"	"context"	"memory_uid"	"fixture_id"	"locator"	"audiences"	"verified"	"impact_en"	"impact_ko"
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/report-status"	"4baad939-eadf-575f-8513-977e584ad810"	"T1-Q-019"	"campus-wiki/construction-details/report-status/01-public-visual-complete"	"[""staff"", ""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/report-status"	"da439990-b241-5383-b8b0-d72fd4c5f96a"	"T1-Q-036"	"campus-wiki/construction-details/report-status/01-plant-review-progress"	"[""staff"", ""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/report-status"	"9639a66f-66b3-5535-aceb-c13a290da16e"	"T1-Q-020"	"campus-wiki/construction-details/report-status/02-crack-map-draft"	"[""staff"", ""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/report-status"	"ac19d9f7-98c3-59a1-9893-771031511da0"	"T1-Q-037"	"campus-wiki/construction-details/report-status/02-priority-approval-pending"	"[""staff"", ""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/report-status"	"d32eb402-f8da-58c2-99f8-371b9204b952"	"T1-Q-021"	"campus-wiki/construction-details/report-status/03-detector-count-complete"	"[""staff"", ""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/report-status"	"dc799aca-3458-56be-bc01-351355a4b2be"	"T1-Q-038"	"campus-wiki/construction-details/report-status/03-smoke-control-incomplete"	"[""staff"", ""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/report-status"	"473885d0-f0e1-54f8-8981-c4573fab227f"	"T1-Q-022"	"campus-wiki/construction-details/report-status/04-panel-list-approved"	"[""staff"", ""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/report-status"	"b2080c78-2298-5b08-819a-097d4e9e559b"	"T1-Q-039"	"campus-wiki/construction-details/report-status/04-transfer-result-empty"	"[""staff"", ""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/report-status"	"91af5729-d795-56ea-80dc-c076808241dd"	"T1-Q-023"	"campus-wiki/construction-details/report-status/05-no-early-final-report"	"[""staff"", ""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/report-status"	"1c1c1910-cd34-56f0-ac1a-937001befd33"	"T1-Q-040"	"campus-wiki/construction-details/report-status/05-not-started"	"[""staff"", ""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/report-status"	"5f50d2f4-3ab3-57af-beea-fae73cec37f2"	"T1-Q-049"	"campus-wiki/construction-details/report-status/06"	"[""staff"", ""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/material-control"	"0a53d059-1d52-56b3-962a-29ad532b7411"	"T1-Q-024"	"campus-wiki/construction-details/material-control/01-east-storage"	"[""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/material-control"	"d8f9685c-0bc0-5016-ac90-b4b2265fbb90"	"T1-Q-067"	"campus-wiki/construction-details/material-control/01-east-tools"	"[""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/material-control"	"d7c91b28-088c-5959-b395-ecf474419a26"	"T1-Q-041"	"campus-wiki/construction-details/material-control/01-west-storage"	"[""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/material-control"	"79627d86-3ae8-5d1b-ba3a-40539490c124"	"T1-Q-068"	"campus-wiki/construction-details/material-control/01-west-cable-supports"	"[""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/material-control"	"70c6c413-a882-5726-a2b4-063979fd6181"	"T1-Q-025"	"campus-wiki/construction-details/material-control/02"	"[""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/material-control"	"51e7bf77-0ad3-5b39-b47a-7d9f945f6fb9"	"T1-Q-069"	"campus-wiki/construction-details/material-control/02-fire-equipment-clearance"	"[""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/material-control"	"3164c49b-562c-5e95-991e-a01aaa82fc3d"	"T1-Q-026"	"campus-wiki/construction-details/material-control/03-staff-door"	"[""staff""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/material-control"	"b5fe5e14-cae0-5ee4-9d05-758f2a6c3a1e"	"T1-Q-042"	"campus-wiki/construction-details/material-control/03-ramp-checkpoint"	"[""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/material-control"	"1b91e2c0-258c-57c1-97fb-87fd382d79a8"	"T1-Q-050"	"campus-wiki/construction-details/material-control/04"	"[""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/verification"	"c7303f66-cbc0-5e51-86e6-40347b64e937"	"T1-Q-027"	"campus-wiki/construction-details/verification/01"	"[""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/verification"	"557c44f0-92df-5c77-b91d-5cc5f6f6aa7b"	"T1-Q-070"	"campus-wiki/construction-details/verification/01-fire-access"	"[""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/verification"	"46269465-9194-5644-9f84-bf809037a2bb"	"T1-Q-071"	"campus-wiki/construction-details/verification/01-temporary-lighting"	"[""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/verification"	"f433f66f-119c-5590-a54b-febd78d5dcab"	"T1-Q-028"	"campus-wiki/construction-details/verification/02"	"[""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/verification"	"61a5aa0b-839d-5320-86b8-7846aa5aac6b"	"T1-Q-051"	"campus-wiki/construction-details/verification/03"	"[""construction-facilities""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/query-policy"	"3c6863db-d82d-5072-8e4e-01e1702ccbe8"	"T1-Q-029"	"campus-wiki/construction-details/query-policy/01-no-list-copy"	"[""all""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/query-policy"	"39e85ee3-8def-5e52-b622-098d08f5d59f"	"T1-Q-072"	"campus-wiki/construction-details/query-policy/01-no-report-copy"	"[""all""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/query-policy"	"13308bee-18d0-510a-b7f9-1d33d841ff40"	"T1-Q-073"	"campus-wiki/construction-details/query-policy/01-no-material-copy"	"[""all""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/query-policy"	"97510b32-94a9-53bc-9b88-4c5e75977c0c"	"T1-Q-074"	"campus-wiki/construction-details/query-policy/01-no-access-copy"	"[""all""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/query-policy"	"312f1c5f-d650-52d6-bbed-2b96bc3f7cc9"	"T1-Q-043"	"campus-wiki/construction-details/query-policy/01-query-minimum"	"[""all""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/query-policy"	"9320f462-f5ac-5a10-bf87-59615ab0f0da"	"T1-Q-030"	"campus-wiki/construction-details/query-policy/02-in-scope-only"	"[""all""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/query-policy"	"d4786324-5b65-5861-a2dc-2471f271f035"	"T1-Q-075"	"campus-wiki/construction-details/query-policy/02-inspection-report-scope"	"[""all""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/query-policy"	"b81df8e8-8f81-565d-8aeb-fa8932a180f5"	"T1-Q-044"	"campus-wiki/construction-details/query-policy/02-fixed-refusal"	"[""all""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/query-policy"	"f05b467b-a682-54af-98ef-998f63de21b8"	"T1-Q-045"	"campus-wiki/construction-details/query-policy/02-no-unrelated-content"	"[""all""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/query-policy"	"29a4e3ab-a3d7-551c-a6e0-3a0b479c826e"	"T1-Q-076"	"campus-wiki/construction-details/query-policy/02-no-guess"	"[""all""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/query-policy"	"707a6be7-409f-5db7-a8c5-4450cddcd5fb"	"T1-Q-046"	"campus-wiki/construction-details/query-policy/02-no-real-institution-evidence"	"[""all""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/query-policy"	"875d1f7a-20bf-5885-9c4a-ebf036fe67cd"	"T1-Q-077"	"campus-wiki/construction-details/query-policy/02-no-real-inspection-evidence"	"[""all""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/query-policy"	"ed9dc7b8-fb0f-5f53-8f8f-711e09f75b83"	"T1-Q-078"	"campus-wiki/construction-details/query-policy/02-no-real-safety-evidence"	"[""all""]"	"null"	""	""
"1"	"task-1-campus-authority"	"campus-wiki/construction-details/query-policy"	"d39a6b23-cc30-5e74-ba0b-8eaff2caa812"	"T1-Q-052"	"campus-wiki/construction-details/query-policy/03"	"[""staff"", ""construction-facilities""]"	"null"	""	""
